"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"11/03/2017";"1200";"30,6";"30,9";"28,6";"53,0";"62,0";"51,0";"19,8";"21,2";"19,3";"1015,3";"1015,5";"1015,3";"2,2";"6,0";"5,6";"2238,80";"0,0"
"11/03/2017";"1300";"31,1";"31,8";"30,5";"50,0";"54,0";"50,0";"19,6";"20,8";"19,6";"1015,2";"1015,4";"1015,2";"2,4";"337,0";"6,8";"2684,60";"0,0"
"11/03/2017";"1400";"32,8";"33,2";"31,0";"47,0";"53,0";"44,0";"20,0";"20,8";"18,9";"1014,8";"1015,2";"1014,8";"2,4";"25,0";"5,8";"3175,40";"0,0"
"11/03/2017";"1500";"32,4";"33,2";"31,7";"50,0";"53,0";"44,0";"20,5";"21,4";"19,1";"1014,0";"1014,9";"1014,0";"3,1";"35,0";"7,9";"3442,70";"0,0"
"11/03/2017";"1600";"32,5";"33,0";"32,1";"47,0";"51,0";"46,0";"19,7";"21,3";"19,4";"1013,5";"1014,0";"1013,5";"3,6";"53,0";"7,8";"3530,60";"0,0"
"11/03/2017";"1700";"32,2";"32,9";"31,6";"48,0";"49,0";"45,0";"19,8";"20,0";"18,9";"1013,0";"1013,5";"1013,0";"3,7";"61,0";"8,2";"3161,90";"0,0"
"11/03/2017";"1800";"30,9";"32,3";"30,8";"54,0";"54,0";"47,0";"20,5";"20,5";"19,1";"1013,1";"1013,1";"1012,9";"3,2";"65,0";"8,5";"2576,30";"0,0"
"11/03/2017";"1900";"30,4";"31,1";"30,0";"54,0";"57,0";"49,0";"19,9";"20,7";"19,0";"1013,2";"1013,2";"1013,0";"3,3";"44,0";"7,6";"1778,90";"0,0"
"11/03/2017";"2000";"28,8";"30,4";"28,8";"61,0";"61,0";"53,0";"20,5";"20,8";"19,5";"1013,6";"1013,7";"1013,2";"3,0";"43,0";"7,9";"862,80";"0,0"
"11/03/2017";"2100";"27,8";"28,8";"27,8";"67,0";"67,0";"61,0";"21,1";"21,1";"20,2";"1014,0";"1014,0";"1013,7";"2,4";"59,0";"7,0";"162,70";"0,0"
"11/03/2017";"2200";"27,3";"27,8";"27,2";"72,0";"72,0";"67,0";"21,7";"21,8";"21,1";"1014,6";"1014,6";"1014,0";"1,9";"21,0";"5,4";"";"0,0"
"11/03/2017";"2300";"26,3";"27,4";"26,3";"77,0";"77,0";"71,0";"22,0";"22,0";"21,8";"1015,4";"1015,4";"1014,6";"1,1";"318,0";"4,8";"";"0,0"
"12/03/2017";"0000";"25,0";"26,3";"25,0";"84,0";"84,0";"77,0";"22,0";"22,2";"21,9";"1016,1";"1016,1";"1015,4";"0,8";"334,0";"2,1";"";"0,0"
"12/03/2017";"0100";"24,1";"25,0";"24,1";"91,0";"92,0";"84,0";"22,7";"22,8";"22,0";"1016,3";"1016,3";"1016,1";"0,6";"352,0";"1,9";"";"0,0"
"12/03/2017";"0200";"23,5";"24,2";"23,5";"94,0";"94,0";"91,0";"22,5";"22,7";"22,4";"1016,3";"1016,3";"1016,2";"0,7";"306,0";"1,4";"";"0,0"
"12/03/2017";"0300";"23,4";"23,5";"23,3";"96,0";"96,0";"94,0";"22,7";"22,7";"22,5";"1015,9";"1016,3";"1015,9";"0,8";"300,0";"1,6";"";"0,0"
"12/03/2017";"0400";"23,5";"23,5";"23,2";"96,0";"96,0";"96,0";"22,8";"22,8";"22,5";"1015,5";"1015,9";"1015,5";"0,7";"288,0";"1,8";"";"0,0"
"12/03/2017";"0500";"23,0";"23,7";"23,0";"96,0";"96,0";"95,0";"22,3";"23,0";"22,2";"1014,7";"1015,6";"1014,7";"0,8";"291,0";"1,7";"";"0,0"
"12/03/2017";"0600";"22,8";"23,1";"22,7";"96,0";"96,0";"96,0";"22,2";"22,4";"22,1";"1014,5";"1014,7";"1014,4";"1,0";"312,0";"2,3";"";"0,0"
"12/03/2017";"0700";"22,4";"22,9";"22,4";"95,0";"96,0";"95,0";"21,6";"22,2";"21,6";"1014,4";"1014,5";"1014,3";"0,9";"281,0";"2,5";"";"0,0"
"12/03/2017";"0800";"22,5";"22,5";"22,3";"91,0";"95,0";"91,0";"21,0";"21,7";"21,0";"1014,6";"1014,6";"1014,3";"1,0";"281,0";"2,4";"";"0,0"
"12/03/2017";"0900";"22,4";"22,5";"22,1";"91,0";"92,0";"91,0";"20,8";"21,0";"20,8";"1015,1";"1015,1";"1014,6";"0,8";"290,0";"2,5";"5,40";"0,0"
"12/03/2017";"1000";"25,7";"25,7";"22,4";"73,0";"91,0";"72,0";"20,5";"21,4";"20,2";"1015,6";"1015,6";"1015,1";"1,6";"291,0";"3,0";"340,30";"0,0"
"12/03/2017";"1100";"28,5";"28,6";"25,8";"61,0";"73,0";"61,0";"20,3";"20,7";"19,7";"1015,7";"1015,8";"1015,6";"1,8";"312,0";"4,2";"1308,60";"0,0"
"12/03/2017";"1200";"29,7";"30,7";"28,0";"56,0";"65,0";"53,0";"20,1";"21,5";"19,8";"1015,6";"1015,8";"1015,6";"2,3";"348,0";"5,4";"1839,40";"0,0"
"12/03/2017";"1300";"31,1";"32,0";"29,0";"49,0";"59,0";"44,0";"19,1";"20,7";"18,2";"1015,2";"1015,6";"1015,1";"3,0";"351,0";"7,7";"2407,30";"0,0"
"12/03/2017";"1400";"32,5";"33,0";"31,1";"45,0";"49,0";"44,0";"19,2";"19,9";"18,6";"1014,3";"1015,2";"1014,3";"2,4";"22,0";"7,0";"3351,60";"0,0"
"12/03/2017";"1500";"32,6";"33,5";"31,5";"47,0";"48,0";"44,0";"19,9";"20,5";"18,5";"1013,3";"1014,3";"1013,3";"2,7";"12,0";"8,3";"3344,40";"0,0"
"12/03/2017";"1600";"32,2";"33,3";"31,7";"49,0";"50,0";"45,0";"20,2";"20,5";"19,0";"1012,6";"1013,3";"1012,6";"3,4";"38,0";"7,3";"3593,00";"0,0"
"12/03/2017";"1700";"31,7";"32,7";"31,3";"51,0";"52,0";"47,0";"20,3";"20,7";"19,6";"1012,0";"1012,6";"1012,0";"3,9";"44,0";"9,1";"3241,30";"0,0"
"12/03/2017";"1800";"30,8";"32,6";"30,8";"55,0";"55,0";"50,0";"20,6";"21,0";"20,1";"1011,7";"1012,0";"1011,6";"4,0";"50,0";"9,0";"2670,60";"0,0"
"12/03/2017";"1900";"30,1";"31,6";"30,0";"57,0";"58,0";"52,0";"20,7";"21,2";"19,7";"1011,7";"1011,9";"1011,7";"3,9";"59,0";"8,9";"1943,30";"0,0"
"12/03/2017";"2000";"29,1";"30,3";"29,1";"61,0";"62,0";"57,0";"20,9";"21,5";"20,7";"1011,8";"1011,9";"1011,6";"3,4";"53,0";"8,6";"981,40";"0,0"
"12/03/2017";"2100";"27,8";"29,1";"27,8";"68,0";"68,0";"61,0";"21,5";"21,5";"20,6";"1012,3";"1012,3";"1011,8";"1,5";"15,0";"8,4";"111,20";"0,0"
"12/03/2017";"2200";"27,0";"27,8";"27,0";"72,0";"72,0";"68,0";"21,6";"21,6";"21,3";"1012,6";"1012,6";"1012,3";"1,5";"1,0";"7,5";"";"0,0"
"12/03/2017";"2300";"25,9";"27,0";"25,9";"79,0";"79,0";"72,0";"21,9";"21,9";"21,6";"1013,1";"1013,1";"1012,5";"1,3";"345,0";"5,3";"";"0,0"
"13/03/2017";"0000";"25,4";"25,9";"25,4";"81,0";"81,0";"79,0";"21,9";"22,0";"21,8";"1013,7";"1013,7";"1013,0";"1,1";"346,0";"4,0";"";"0,0"
"13/03/2017";"0100";"25,1";"25,4";"25,1";"82,0";"82,0";"81,0";"21,9";"22,0";"21,8";"1013,6";"1013,7";"1013,5";"1,1";"357,0";"3,0";"";"0,0"
"13/03/2017";"0200";"24,6";"25,2";"24,6";"83,0";"83,0";"82,0";"21,6";"22,0";"21,6";"1013,6";"1013,7";"1013,6";"0,8";"294,0";"3,5";"";"0,0"
"13/03/2017";"0300";"23,6";"24,6";"23,6";"90,0";"90,0";"83,0";"21,9";"22,0";"21,5";"1013,3";"1013,6";"1013,3";"0,7";"287,0";"2,3";"";"0,0"
"13/03/2017";"0400";"23,2";"23,6";"23,1";"93,0";"93,0";"90,0";"21,9";"22,1";"21,8";"1013,0";"1013,3";"1012,9";"1,1";"307,0";"2,3";"";"0,0"
"13/03/2017";"0500";"22,9";"23,3";"22,9";"91,0";"93,0";"91,0";"21,3";"22,0";"21,3";"1012,6";"1013,0";"1012,6";"1,1";"303,0";"2,4";"";"0,0"
"13/03/2017";"0600";"22,3";"22,9";"22,3";"93,0";"93,0";"91,0";"21,1";"21,3";"21,0";"1012,2";"1012,6";"1012,2";"1,1";"299,0";"2,3";"";"0,0"
"13/03/2017";"0700";"21,8";"22,4";"21,8";"94,0";"94,0";"93,0";"20,8";"21,4";"20,8";"1012,6";"1012,6";"1012,2";"0,3";"333,0";"1,9";"";"0,0"
"13/03/2017";"0800";"21,7";"22,1";"21,6";"93,0";"95,0";"93,0";"20,6";"21,2";"20,6";"1012,9";"1012,9";"1012,6";"0,8";"288,0";"2,5";"";"0,0"
"13/03/2017";"0900";"21,4";"21,7";"21,3";"95,0";"95,0";"93,0";"20,6";"20,7";"20,4";"1013,2";"1013,2";"1012,9";"0,7";"303,0";"1,5";"8,00";"0,0"
"13/03/2017";"1000";"25,9";"25,9";"21,4";"75,0";"96,0";"75,0";"21,2";"22,2";"20,6";"1013,6";"1013,6";"1013,2";"1,4";"316,0";"3,5";"328,50";"0,0"
"13/03/2017";"1100";"28,9";"29,0";"25,9";"59,0";"75,0";"59,0";"20,0";"21,3";"20,0";"1013,7";"1013,8";"1013,6";"2,8";"313,0";"6,0";"1290,00";"0,0"
"13/03/2017";"1200";"31,4";"31,9";"28,8";"46,0";"59,0";"46,0";"18,3";"20,0";"18,3";"1013,4";"1013,8";"1013,4";"2,6";"318,0";"7,1";"2150,90";"0,0"
"13/03/2017";"1300";"32,3";"32,6";"31,1";"44,0";"48,0";"42,0";"18,6";"19,4";"17,8";"1013,1";"1013,4";"1013,1";"2,7";"6,0";"6,5";"2845,30";"0,0"
"13/03/2017";"1400";"33,6";"33,9";"32,2";"38,0";"44,0";"38,0";"17,5";"18,7";"17,0";"1012,3";"1013,1";"1012,3";"3,0";"20,0";"7,6";"3340,70";"0,0"
"13/03/2017";"1500";"34,8";"34,8";"33,4";"38,0";"41,0";"35,0";"18,4";"18,7";"17,1";"1011,3";"1012,3";"1011,3";"2,5";"5,0";"8,2";"3576,00";"0,0"
"13/03/2017";"1600";"32,1";"35,2";"32,1";"51,0";"51,0";"36,0";"20,7";"20,8";"17,7";"1010,4";"1011,3";"1010,4";"4,7";"55,0";"9,8";"3547,80";"0,0"
"13/03/2017";"1700";"32,9";"33,4";"31,9";"48,0";"53,0";"46,0";"20,5";"21,3";"19,8";"1009,7";"1010,4";"1009,6";"3,9";"39,0";"8,9";"3261,40";"0,0"
"13/03/2017";"1800";"31,6";"33,4";"31,6";"51,0";"52,0";"46,0";"20,3";"21,1";"20,0";"1009,7";"1009,7";"1009,5";"4,2";"49,0";"9,4";"2715,50";"0,0"
"13/03/2017";"1900";"31,0";"31,8";"31,0";"52,0";"53,0";"51,0";"20,0";"20,9";"19,9";"1009,8";"1009,8";"1009,6";"3,1";"54,0";"9,4";"1940,50";"0,0"
"13/03/2017";"2000";"29,6";"31,0";"29,6";"60,0";"60,0";"52,0";"20,9";"21,1";"19,5";"1010,3";"1010,3";"1009,7";"3,1";"47,0";"8,1";"989,40";"0,0"
"13/03/2017";"2100";"27,8";"29,7";"27,8";"70,0";"70,0";"59,0";"21,8";"22,0";"20,9";"1011,2";"1011,2";"1010,2";"2,2";"36,0";"8,3";"84,10";"0,0"
"13/03/2017";"2200";"27,2";"27,8";"27,2";"75,0";"75,0";"70,0";"22,3";"22,3";"21,8";"1012,2";"1012,2";"1011,2";"1,7";"358,0";"6,7";"";"0,0"
"13/03/2017";"2300";"26,8";"27,3";"26,6";"75,0";"76,0";"74,0";"22,0";"22,4";"22,0";"1013,2";"1013,2";"1012,2";"2,1";"14,0";"5,0";"";"0,0"
"14/03/2017";"0000";"26,2";"26,8";"26,2";"78,0";"78,0";"75,0";"22,1";"22,2";"22,0";"1014,0";"1014,0";"1013,2";"1,0";"5,0";"5,0";"";"0,0"
"14/03/2017";"0100";"25,8";"26,4";"25,7";"80,0";"81,0";"77,0";"22,1";"22,2";"21,9";"1014,8";"1014,8";"1014,0";"0,9";"19,0";"4,0";"";"0,0"
"14/03/2017";"0200";"24,4";"25,9";"24,2";"90,0";"90,0";"80,0";"22,7";"22,7";"21,9";"1014,7";"1014,8";"1014,7";"0,6";"338,0";"2,2";"";"0,0"
"14/03/2017";"0300";"23,5";"24,4";"23,5";"94,0";"94,0";"90,0";"22,4";"22,8";"22,4";"1014,7";"1014,7";"1014,6";"0,4";"289,0";"1,6";"";"0,0"
"14/03/2017";"0400";"24,1";"24,2";"23,4";"92,0";"95,0";"92,0";"22,7";"23,0";"22,4";"1014,3";"1014,7";"1014,3";"0,9";"281,0";"2,4";"";"0,0"
"14/03/2017";"0500";"23,3";"24,1";"23,3";"95,0";"95,0";"92,0";"22,5";"22,7";"22,4";"1013,9";"1014,3";"1013,9";"0,5";"358,0";"2,4";"";"0,0"
"14/03/2017";"0600";"23,8";"23,8";"23,1";"96,0";"96,0";"95,0";"23,0";"23,1";"22,4";"1013,6";"1013,9";"1013,5";"0,9";"297,0";"2,9";"";"0,0"
"14/03/2017";"0700";"23,3";"24,0";"23,3";"94,0";"96,0";"94,0";"22,4";"23,1";"22,4";"1013,7";"1013,7";"1013,5";"0,9";"296,0";"2,0";"";"0,0"
"14/03/2017";"0800";"22,7";"23,3";"22,6";"96,0";"96,0";"94,0";"22,0";"22,5";"22,0";"1013,9";"1013,9";"1013,7";"0,7";"278,0";"2,3";"";"0,0"
"14/03/2017";"0900";"22,7";"22,9";"22,6";"97,0";"97,0";"96,0";"22,2";"22,3";"22,1";"1014,3";"1014,3";"1013,9";"0,5";"272,0";"1,8";"7,10";"0,0"
"14/03/2017";"1000";"25,5";"25,5";"22,7";"78,0";"97,0";"78,0";"21,3";"23,6";"21,3";"1014,9";"1014,9";"1014,3";"1,6";"303,0";"3,4";"320,70";"0,0"
"14/03/2017";"1100";"27,9";"28,0";"25,4";"64,0";"78,0";"63,0";"20,4";"21,5";"20,1";"1015,1";"1015,1";"1014,9";"2,0";"307,0";"4,0";"1300,10";"0,0"
"14/03/2017";"1200";"29,1";"30,0";"27,9";"59,0";"65,0";"57,0";"20,2";"21,1";"20,0";"1015,4";"1015,4";"1015,1";"1,3";"347,0";"4,1";"1945,50";"0,0"
"14/03/2017";"1300";"31,2";"31,6";"29,1";"54,0";"60,0";"51,0";"20,7";"21,8";"19,8";"1015,4";"1015,4";"1015,3";"1,8";"132,0";"4,7";"2763,60";"0,0"
"14/03/2017";"1400";"30,8";"31,3";"29,3";"51,0";"56,0";"47,0";"19,4";"20,7";"18,3";"1015,5";"1015,6";"1015,4";"2,6";"127,0";"5,8";"3079,70";"0,0"
"14/03/2017";"1500";"32,8";"32,8";"29,8";"41,0";"56,0";"41,0";"17,8";"20,5";"17,7";"1014,9";"1015,5";"1014,9";"3,1";"98,0";"8,0";"3427,00";"0,0"
"14/03/2017";"1600";"31,4";"32,9";"30,9";"47,0";"48,0";"40,0";"18,7";"19,1";"17,2";"1014,1";"1014,9";"1014,1";"3,2";"106,0";"7,1";"3432,10";"0,0"
"14/03/2017";"1700";"31,1";"32,0";"30,7";"51,0";"51,0";"46,0";"19,7";"19,8";"18,5";"1013,6";"1014,1";"1013,6";"3,2";"104,0";"7,1";"3431,00";"0,0"
"14/03/2017";"1800";"29,7";"31,2";"29,5";"61,0";"61,0";"49,0";"21,3";"21,6";"19,3";"1013,4";"1013,7";"1013,3";"3,1";"104,0";"8,3";"2652,40";"0,0"
"14/03/2017";"1900";"29,1";"30,4";"29,1";"61,0";"62,0";"58,0";"20,8";"21,7";"20,7";"1013,2";"1013,5";"1013,2";"3,4";"99,0";"6,7";"1940,70";"0,0"
"14/03/2017";"2000";"28,4";"29,5";"28,4";"64,0";"64,0";"58,0";"20,9";"21,1";"20,3";"1013,2";"1013,2";"1013,1";"3,2";"99,0";"6,7";"1021,30";"0,0"
"14/03/2017";"2100";"27,5";"28,5";"27,5";"69,0";"69,0";"64,0";"21,2";"21,4";"20,8";"1013,8";"1013,8";"1013,2";"2,2";"92,0";"6,1";"80,20";"0,0"
"14/03/2017";"2200";"27,3";"27,6";"27,2";"70,0";"71,0";"68,0";"21,3";"21,4";"21,0";"1014,5";"1014,5";"1013,8";"1,6";"86,0";"4,5";"";"0,0"
"14/03/2017";"2300";"27,0";"27,3";"27,0";"70,0";"70,0";"68,0";"21,2";"21,3";"20,8";"1015,3";"1015,3";"1014,5";"1,4";"94,0";"4,4";"";"0,0"
"15/03/2017";"0000";"26,7";"27,1";"26,7";"72,0";"72,0";"70,0";"21,2";"21,5";"21,1";"1015,8";"1015,8";"1015,3";"1,1";"101,0";"3,7";"";"0,0"
"15/03/2017";"0100";"26,5";"26,8";"26,3";"76,0";"76,0";"71,0";"22,0";"22,1";"21,1";"1016,1";"1016,1";"1015,8";"1,4";"100,0";"3,3";"";"0,0"
"15/03/2017";"0200";"26,2";"26,5";"25,7";"79,0";"80,0";"76,0";"22,1";"22,2";"21,9";"1015,9";"1016,1";"1015,8";"1,0";"156,0";"3,3";"";"0,0"
"15/03/2017";"0300";"23,6";"26,3";"23,6";"94,0";"94,0";"78,0";"22,5";"22,8";"21,6";"1015,9";"1015,9";"1015,8";"0,7";"309,0";"6,7";"";"1,0"
"15/03/2017";"0400";"23,1";"23,6";"23,0";"96,0";"96,0";"94,0";"22,4";"22,5";"22,3";"1015,6";"1015,9";"1015,6";"1,7";"295,0";"4,7";"";"0,0"
"15/03/2017";"0500";"22,8";"23,1";"22,7";"95,0";"96,0";"93,0";"21,8";"22,4";"21,7";"1015,0";"1015,6";"1015,0";"0,8";"295,0";"4,7";"";"0,0"
"15/03/2017";"0600";"22,8";"23,0";"22,6";"96,0";"96,0";"95,0";"22,1";"22,1";"21,8";"1014,5";"1015,0";"1014,5";"1,0";"321,0";"2,3";"";"0,0"
"15/03/2017";"0700";"22,9";"23,1";"22,8";"97,0";"97,0";"96,0";"22,4";"22,4";"22,1";"1014,8";"1014,8";"1014,3";"1,4";"320,0";"2,5";"";"0,4"
"15/03/2017";"0800";"22,4";"22,9";"22,3";"97,0";"97,0";"97,0";"21,9";"22,4";"21,9";"1014,9";"1015,0";"1014,8";"0,9";"298,0";"2,5";"";"0,0"
"15/03/2017";"0900";"22,8";"22,8";"22,3";"98,0";"98,0";"97,0";"22,4";"22,4";"21,9";"1015,2";"1015,2";"1014,9";"1,0";"301,0";"2,1";"13,80";"0,0"
"15/03/2017";"1000";"23,8";"23,8";"22,8";"98,0";"98,0";"98,0";"23,4";"23,4";"22,5";"1015,8";"1015,8";"1015,2";"0,9";"302,0";"2,7";"204,10";"0,0"
"15/03/2017";"1100";"24,1";"24,6";"23,8";"95,0";"98,0";"94,0";"23,2";"23,8";"23,1";"1016,5";"1016,5";"1015,8";"0,7";"328,0";"2,5";"330,20";"0,6"
"15/03/2017";"1200";"26,7";"26,8";"24,1";"86,0";"95,0";"86,0";"24,1";"24,4";"23,2";"1017,0";"1017,0";"1016,5";"0,6";"166,0";"1,9";"996,90";"0,4"
"15/03/2017";"1300";"28,0";"28,1";"26,0";"71,0";"86,0";"69,0";"22,4";"24,4";"22,0";"1017,0";"1017,2";"1016,9";"1,1";"15,0";"3,4";"1942,30";"0,4"
"15/03/2017";"1400";"29,8";"30,2";"28,0";"62,0";"73,0";"61,0";"21,8";"23,0";"21,4";"1016,7";"1017,1";"1016,7";"1,4";"114,0";"3,4";"2687,00";"0,0"
"15/03/2017";"1500";"29,8";"30,0";"28,8";"62,0";"67,0";"60,0";"21,6";"22,5";"21,1";"1016,1";"1016,7";"1016,1";"2,8";"110,0";"6,0";"2794,30";"0,2"
"15/03/2017";"1600";"29,0";"30,0";"29,0";"64,0";"65,0";"61,0";"21,5";"22,1";"21,2";"1015,8";"1016,2";"1015,8";"2,6";"103,0";"6,4";"3163,60";"0,0"
"15/03/2017";"1700";"28,3";"29,3";"28,0";"63,0";"70,0";"56,0";"20,6";"22,4";"18,9";"1015,4";"1015,9";"1015,4";"2,0";"101,0";"8,3";"1615,80";"0,0"
"15/03/2017";"1800";"28,8";"30,0";"28,3";"62,0";"64,0";"56,0";"20,9";"21,1";"20,1";"1014,9";"1015,4";"1014,9";"2,0";"116,0";"4,8";"2007,60";"0,0"
"15/03/2017";"1900";"29,1";"29,7";"28,8";"61,0";"63,0";"59,0";"20,7";"21,4";"20,4";"1015,1";"1015,1";"1014,9";"2,3";"123,0";"5,1";"1967,40";"0,0"
"15/03/2017";"2000";"28,1";"29,0";"28,0";"67,0";"67,0";"61,0";"21,5";"21,6";"20,5";"1015,3";"1015,3";"1015,1";"1,4";"114,0";"4,6";"832,10";"0,0"
"15/03/2017";"2100";"26,9";"28,1";"26,9";"72,0";"72,0";"67,0";"21,4";"21,6";"21,3";"1015,7";"1015,7";"1015,3";"1,2";"110,0";"4,3";"138,70";"0,0"
"15/03/2017";"2200";"25,6";"26,9";"25,6";"79,0";"79,0";"72,0";"21,7";"22,0";"21,4";"1016,2";"1016,2";"1015,7";"0,3";"144,0";"2,1";"";"0,0"
"15/03/2017";"2300";"24,4";"25,6";"24,4";"92,0";"92,0";"79,0";"23,1";"23,1";"21,7";"1016,4";"1016,4";"1016,2";"0,5";"264,0";"0,9";"";"0,0"
"16/03/2017";"0000";"24,5";"25,4";"24,3";"89,0";"95,0";"86,0";"22,6";"24,3";"22,6";"1016,9";"1016,9";"1016,4";"0,6";"312,0";"4,5";"";"0,0"
"16/03/2017";"0100";"23,9";"24,5";"23,7";"96,0";"96,0";"89,0";"23,3";"23,3";"22,6";"1016,8";"1017,0";"1016,8";"0,4";"351,0";"1,9";"";"0,8"
"16/03/2017";"0200";"23,4";"23,9";"23,4";"98,0";"98,0";"96,0";"23,0";"23,3";"23,0";"1016,6";"1016,8";"1016,6";"0,5";"306,0";"0,8";"";"0,0"
"16/03/2017";"0300";"23,7";"23,9";"23,4";"98,0";"98,0";"98,0";"23,4";"23,6";"23,0";"1016,5";"1016,6";"1016,5";"0,8";"303,0";"1,8";"";"0,0"
"16/03/2017";"0400";"23,4";"23,7";"23,4";"99,0";"99,0";"98,0";"23,2";"23,5";"23,2";"1016,2";"1016,5";"1016,2";"1,0";"313,0";"2,0";"";"0,0"
"16/03/2017";"0500";"23,2";"23,5";"23,2";"99,0";"99,0";"99,0";"23,0";"23,3";"23,0";"1015,6";"1016,2";"1015,6";"1,2";"298,0";"2,5";"";"1,6"
"16/03/2017";"0600";"23,1";"23,2";"22,8";"99,0";"99,0";"99,0";"22,9";"23,0";"22,6";"1015,2";"1015,6";"1015,1";"0,8";"310,0";"2,6";"";"0,0"
"16/03/2017";"0700";"23,5";"23,5";"23,1";"99,0";"99,0";"99,0";"23,3";"23,3";"22,9";"1015,3";"1015,4";"1015,1";"0,5";"143,0";"1,8";"";"0,0"
"16/03/2017";"0800";"23,1";"23,5";"23,0";"99,0";"99,0";"99,0";"22,9";"23,3";"22,8";"1015,6";"1015,6";"1015,2";"1,0";"321,0";"2,1";"";"0,0"
"16/03/2017";"0900";"22,9";"23,2";"22,9";"99,0";"99,0";"99,0";"22,7";"23,0";"22,7";"1015,8";"1015,9";"1015,6";"1,0";"284,0";"2,3";"4,20";"0,6"
"16/03/2017";"1000";"24,0";"24,1";"22,9";"99,0";"99,0";"99,0";"23,8";"23,9";"22,7";"1016,4";"1016,4";"1015,8";"1,1";"304,0";"3,1";"291,70";"1,0"
"16/03/2017";"1100";"25,6";"25,7";"23,7";"87,0";"99,0";"87,0";"23,2";"24,7";"23,2";"1016,6";"1016,6";"1016,4";"1,3";"278,0";"3,0";"875,20";"0,0"
"16/03/2017";"1200";"28,2";"28,2";"25,6";"72,0";"88,0";"71,0";"22,7";"23,8";"21,9";"1016,5";"1016,6";"1016,4";"0,8";"269,0";"2,6";"1314,00";"0,0"
"16/03/2017";"1300";"28,9";"30,4";"27,7";"65,0";"72,0";"60,0";"21,6";"23,1";"20,9";"1016,4";"1016,6";"1016,4";"1,8";"346,0";"4,1";"2133,40";"0,0"
"16/03/2017";"1400";"29,7";"29,7";"28,0";"59,0";"70,0";"59,0";"20,9";"22,5";"20,6";"1016,3";"1016,5";"1016,3";"1,5";"6,0";"5,0";"1919,80";"0,0"
"16/03/2017";"1500";"30,0";"30,2";"28,6";"59,0";"64,0";"57,0";"21,0";"21,8";"20,2";"1015,6";"1016,3";"1015,6";"1,2";"50,0";"5,1";"1820,40";"0,0"
"16/03/2017";"1600";"30,5";"31,7";"29,6";"51,0";"59,0";"50,0";"19,3";"21,2";"18,8";"1014,6";"1015,6";"1014,6";"2,3";"37,0";"6,4";"3024,10";"0,0"
"16/03/2017";"1700";"30,4";"31,5";"30,1";"51,0";"54,0";"48,0";"19,1";"20,4";"18,4";"1014,0";"1014,6";"1014,0";"2,5";"67,0";"6,5";"2312,60";"0,0"
"16/03/2017";"1800";"30,1";"31,0";"29,2";"57,0";"59,0";"50,0";"20,6";"20,8";"18,7";"1013,4";"1014,1";"1013,3";"3,0";"83,0";"6,4";"1938,50";"0,0"
"16/03/2017";"1900";"29,6";"30,4";"29,5";"55,0";"61,0";"54,0";"19,7";"21,4";"19,7";"1013,2";"1013,4";"1013,1";"2,5";"57,0";"6,6";"1782,20";"0,0"
"16/03/2017";"2000";"28,5";"29,9";"28,5";"58,0";"59,0";"53,0";"19,5";"20,3";"18,6";"1013,5";"1013,6";"1013,2";"2,3";"32,0";"5,8";"926,20";"0,0"
"16/03/2017";"2100";"27,2";"28,5";"27,0";"70,0";"71,0";"58,0";"21,2";"21,5";"19,5";"1013,9";"1013,9";"1013,5";"1,7";"64,0";"4,7";"89,10";"0,0"
"16/03/2017";"2200";"26,6";"27,2";"26,6";"72,0";"72,0";"69,0";"21,2";"21,2";"20,9";"1014,3";"1014,3";"1013,9";"1,2";"360,0";"4,7";"";"0,0"
"16/03/2017";"2300";"25,9";"26,6";"25,9";"77,0";"77,0";"72,0";"21,6";"21,6";"21,2";"1015,1";"1015,1";"1014,3";"1,5";"325,0";"3,1";"";"0,0"
"17/03/2017";"0000";"25,3";"25,9";"25,3";"79,0";"79,0";"77,0";"21,4";"21,6";"21,4";"1015,4";"1015,4";"1015,1";"1,0";"323,0";"2,5";"";"0,0"
"17/03/2017";"0100";"24,9";"25,3";"24,9";"81,0";"82,0";"79,0";"21,5";"21,5";"21,3";"1015,6";"1015,7";"1015,4";"0,8";"303,0";"2,0";"";"0,0"
"17/03/2017";"0200";"24,4";"24,9";"24,4";"82,0";"82,0";"81,0";"21,1";"21,5";"21,1";"1015,3";"1015,7";"1015,3";"1,2";"297,0";"2,3";"";"0,0"
"17/03/2017";"0300";"23,0";"24,4";"23,0";"90,0";"90,0";"82,0";"21,2";"21,3";"20,7";"1014,7";"1015,3";"1014,7";"0,5";"276,0";"2,5";"";"0,0"
"17/03/2017";"0400";"22,5";"23,0";"22,5";"95,0";"95,0";"90,0";"21,6";"21,6";"21,2";"1014,3";"1014,7";"1014,3";"0,7";"317,0";"1,4";"";"0,0"
